DATE,Equity,Benchmark_Value,Drawdown,Daily_Return
2022-07-21,264952.78219782806,122066.74800372154,-0.07791819384071175,0.0014071938676549767
2022-07-22,266683.2472704599,122620.98093423684,-0.07189587414120946,0.006531220613263056
2022-07-25,269474.8880251596,122132.60779811705,-0.062180478334120326,0.010468001958400253
2022-07-26,266990.01059138274,120951.86739036432,-0.07082828438173006,-0.009221183658288945
2022-07-27,267676.4578875253,121987.63272502604,-0.06843932829147958,0.002571059848351931
2022-07-28,267682.54403864837,123754.25384528069,-0.06841814742606822,2.2736968245506972e-05
2022-07-29,267486.9174517343,125435.35328705524,-0.0690989620040402,-0.0007308156294487667
2022-08-01,268128.6486223886,126985.15076714341,-0.06686562581486288,0.002399112363205891
2022-08-02,268139.65733515716,127239.60260943438,-0.06682731357798455,4.105757749162109e-05
2022-08-03,267354.93760096526,127252.006134441,-0.06955827486033195,-0.002926533665294606
2022-08-04,268623.28375422454,127375.17272012979,-0.06514420944787946,0.00474405359646779
2022-08-05,270431.70269190765,127443.17076530083,-0.058850596727457294,0.0067321749343876025
2022-08-08,269150.81821619964,128238.16572161831,-0.0633082976847561,-0.004736443482616592
2022-08-10,269499.1212710092,128173.59221870497,-0.06209614241993677,0.0012940813522988037
2022-08-11,269190.9826296518,129108.86811945772,-0.06316851853395011,-0.0011433753101093291
2022-08-12,269650.93763148284,129497.16944877314,-0.06156779505664878,0.0017086567957733667
2022-08-16,272044.8480166147,130694.16390343693,-0.05323657017425565,0.008877812204767688
2022-08-17,272183.51252924895,131537.06068865204,-0.052753993530978316,0.0005097119597934352
2022-08-18,272351.7103060434,131755.5882474053,-0.05216863598714705,0.0006179572569677827
2022-08-19,268580.1545885751,130319.11805842152,-0.0652943064524486,-0.013848107336025706
2022-08-22,264986.190515394,128310.01428869375,-0.07780192707971989,-0.013381346357055235
2022-08-23,266434.6325311563,129069.09331401557,-0.07276109671390063,0.005466103772974407
2022-08-24,266836.5212677667,129495.89150983308,-0.07136245394799023,0.0015083952592516159
2022-08-25,265430.0288208673,129155.90963651992,-0.07625729251140667,-0.005270989294182904
2022-08-26,267319.119046087,129557.04047048869,-0.06968292966675516,0.007117093094597182
2022-08-29,267768.09013068175,128061.97719872945,-0.06812043213356334,0.0016795322616536268
2022-08-30,269651.468731756,131075.1985211323,-0.06156594673524207,0.0070336185321973055
2022-09-01,270061.6512116144,130101.44245896167,-0.06013844029901849,0.0015211579665692643
2022-09-02,268951.37127387023,130019.32861765513,-0.06400240776463717,-0.004111209173027541
2022-09-05,269096.7821930597,130813.05398757459,-0.06349635245210461,0.0005406587759739789
2022-09-06,270548.5999726007,130972.5624839057,-0.05844377384066801,0.0053951510222796095
2022-09-07,271188.21120917297,131026.87906513004,-0.056217815391143344,0.002364126950341161
2022-09-08,272180.4583557794,132064.35667092062,-0.05276462258633585,0.003658887464843108
2022-09-09,272778.8610962579,132292.72352425824,-0.05068207687696824,0.002198551446688679
2022-09-12,272175.51913153625,133233.5538655022,-0.0527818119465433,-0.002211835485700586
2022-09-13,273293.41869818664,134024.27232026856,-0.048891326845873384,0.004107274490436907
2022-09-14,274775.26830756164,133689.42726034197,-0.043734232238545556,0.0054221928081314985
2022-09-15,275551.87141119933,133258.77854262004,-0.04103151824350437,0.002826320972848295
2022-09-16,273926.09084784484,130381.55331055929,-0.04668951762679552,-0.0059000889924220035
2022-09-19,274026.7101563165,130805.77892341245,-0.04633934491707559,0.0003673228357337077
2022-09-20,276204.03259589174,132317.94820137613,-0.03876188378977308,0.007945657700058506
2022-09-21,275290.32390143373,131384.818903941,-0.04194174910879522,-0.003308093244948518
2022-09-22,275438.42152716615,131162.86680293005,-0.04142634358977981,0.0005379688745814626
2022-09-23,271962.7451355646,128788.13050312457,-0.053522302493129725,-0.01261870574312296
2022-09-26,266608.2148316095,125948.959452835,-0.07215700009037584,-0.0196884698354034
2022-09-27,266770.9625940607,125962.6409167817,-0.0715906095452209,0.0006104379137528149
2022-09-28,266881.54062750796,125050.03381526667,-0.07120577873892853,0.00041450550829069677
2022-09-29,266083.9304743097,124895.22780013336,-0.0739816009234372,-0.00298862990419968
2022-09-30,269459.4965863702,126835.4732128546,-0.06223404322051462,0.012686095346093884
2022-10-03,268815.81013922667,125203.1359118132,-0.06447418411225747,-0.0023888059441142806
2022-10-04,271644.475026922,128002.53215666061,-0.054629937877024526,0.010522687955854648
2022-10-06,273577.653631048,128748.7816773291,-0.04790213979868607,0.0071165761936973215
2022-10-07,275341.56636603334,128608.94341762467,-0.041763416411481735,0.006447576077848183
2022-10-10,275149.56484015443,127881.51217428948,-0.042431615145985146,-0.0006973212523374572
2022-10-11,274035.9982050226,125916.45971155498,-0.04630702089067529,-0.004047132096242856
2022-10-12,275314.80434210756,126840.61002624118,-0.041856552913590694,0.004666562588350853
2022-10-13,275064.4348657892,125988.29992608835,-0.04272788227656532,-0.0009093934375110635
2022-10-14,274941.6017359064,126713.59291864799,-0.043155362951872944,-0.0004465612936938035
2022-10-17,276509.6873682306,127492.35053313858,-0.03769815197234694,0.00570334071826073
2022-10-18,277639.12926276185,128778.71718818687,-0.03376749756131392,0.004084637703948291
2022-10-19,278667.26404364564,128881.77920506017,-0.030189409541748757,0.0037031335734767357
2022-10-20,279548.12366278627,129253.83484000663,-0.027123864723338387,0.0031609727183550262
2022-10-21,279019.3504694269,128988.69174383789,-0.02896408748732271,-0.0018915283223193136
2022-10-24,277787.75914557435,129994.95589983063,-0.03325023969500229,-0.0044139996805974135
2022-10-25,277522.71475775697,129647.27298270866,-0.034172640304664714,-0.0009541255116229941
2022-10-27,276769.3644159601,130384.11754098153,-0.03679443064055976,-0.0027145538067198105
2022-10-28,276014.16179450013,130361.44874174382,-0.03942266723213517,-0.0027286351690462007
2022-10-31,276215.3438928888,131921.51984860515,-0.03872251850710451,0.0007288832467171602
2022-11-01,275839.9005792902,132891.43374141346,-0.0400291265972017,-0.0013592413379620583
2022-11-02,281337.62953742006,132550.59155626484,-0.020896072754794548,0.019930869125837525
2022-11-03,281601.0600031183,132440.6888074182,-0.01997928887506517,0.0009363499156915811
2022-11-04,282365.0609796808,132835.4048890603,-0.01732043247607773,0.002713061437176645
2022-11-07,283848.7350977228,133556.4297326109,-0.012156988260970558,0.005254453624305766
2022-11-09,283700.98084052064,133146.73754299784,-0.012671198797725491,-0.0005205387198617961
2022-11-10,280820.8703058527,132058.36789824063,-0.02269448484030101,-0.010151923078076996
2022-11-11,282945.19672858214,133846.79750589753,-0.015301459077394552,0.00756470279582766
2022-11-14,284513.1379624079,133856.2108208352,-0.00984475062978074,0.005541501506137303
2022-11-15,286471.0311051081,134229.97872691054,-0.0030309416547916745,0.006881556179521242
2022-11-16,287308.7188492487,133968.25182045743,-0.00011564247692552598,0.002924162142709852
2022-11-17,286951.00008398993,133403.32763606438,-0.0013605660532350905,-0.0012450675590059967
2022-11-18,285172.4585678766,133006.46495110463,-0.007550200145405417,-0.006198066971687677
2022-11-21,281885.62411047914,132176.39767054282,-0.018988956243315425,-0.011525778028859457
2022-11-22,286404.9781296442,132650.23738342253,-0.0032608175081899615,0.016032580708669864
2022-11-23,286232.12476660707,132897.84849374017,-0.003862377302610076,-0.0006035277883992274
2022-11-24,286044.49126746156,134117.92937474625,-0.004515374543676565,-0.0006555291419455544
2022-11-25,284738.9579727838,134515.21803935268,-0.009058857681961574,-0.004564091721860897
2022-11-28,285592.9866440485,135004.45148730793,-0.006086689233005482,0.0029993390344087434
2022-11-29,284150.35346533754,135243.93557417003,-0.011107303834658744,-0.005051360664220295
2022-11-30,287559.31173254945,136387.47375944495,0.0,0.011997022793173384
2022-12-01,287398.7606003473,136881.83566824472,-0.0005583235376201978,-0.0005583235376201978
2022-12-02,287263.7261460016,136535.8650222516,-0.0010279117193838783,-0.00046985051036274594
2022-12-05,287192.731974859,136567.5128042382,-0.0012747970339815895,-0.00024713935203390935
2022-12-06,286330.58600928285,136188.18210512958,-0.004272947086510603,-0.0030019769638587324
2022-12-07,284985.82725073793,135667.7352073765,-0.008949404094432678,-0.004696525010783548
2022-12-08,290136.4846909235,136087.68431867854,0.0,0.018073381016431522
2022-12-09,287900.9949448297,135246.49980459225,-0.007704959093563057,-0.007704959093563057
2022-12-12,287555.19355322816,135376.9331019011,-0.008896816753139802,-0.0012011121797887991
2022-12-13,290471.6336167047,136031.23783922076,0.0,0.010142192277729611
2022-12-14,289852.8837998102,136538.42925267384,-0.00213015573737918,-0.00213015573737918
2022-12-15,287832.1520798395,134998.88869427465,-0.009086882267988372,-0.006971577075515101
2022-12-16,285514.67908789613,133737.74671634423,-0.0170651931381004,-0.008051473663374997
2022-12-19,287808.64249731996,134754.27614656807,-0.00916781816602008,0.008034485010550485
2022-12-20,289930.28394629457,134506.23905660375,-0.0018636920365329157,0.0073717086136297905
2022-12-21,284286.0782883356,132807.18164933138,-0.021294868801307376,-0.01946745811142825
2022-12-22,277887.5524704645,131985.6673718718,-0.04332292619955347,-0.022507348430131136
2022-12-23,268424.3231976221,128688.4846759669,-0.07590176756528122,-0.03405416755343227
2022-12-26,271372.23310484865,128688.4846759669,-0.06575306605346154,0.010982275645177841
2022-12-27,272204.3000146387,131873.1920400608,-0.06288852847562698,0.0030661460838130594
2022-12-28,272373.86816039064,131996.78460539624,-0.062304760127438796,0.0006229444051502053
2022-12-29,274555.1175652979,132444.9653089693,-0.05479542306154994,0.008008291763227371
2022-12-30,275636.3510400293,132134.05863467845,-0.05107308549189171,0.003938129015112146
2023-01-02,277694.4815179346,132773.82994875798,-0.043987607119084005,0.007466832549986702
2023-01-03,277018.2673760889,133065.90999317347,-0.04631559396387874,-0.0024351011159796654
2023-01-04,276989.4682885645,131656.37675243642,-0.046414739918909986,-0.00010396096906239993
2023-01-05,276406.0653344629,131598.21800184977,-0.04842320782621479,-0.0021062279288315278
2023-01-06,276097.5678521631,130621.46337706808,-0.04948526500012418,-0.0011161024340277104
2023-01-09,275097.02171599364,132144.7498885562,-0.05292982212851405,-0.0036238860919818316
2023-01-10,274606.32078825927,131076.91079226116,-0.054619146905686256,-0.0017837376961534757
2023-01-11,273933.55632292724,130872.49067710133,-0.05693525762863472,-0.002449923451874114
2023-01-12,273677.5907818506,130686.46285962811,-0.05781646429893694,-0.0009344073961310428
2023-01-13,272323.3081890772,131255.23756592558,-0.062478821775675986,-0.004948459933838523
2023-01-16,271647.49098937016,130907.56300134567,-0.06480544207691619,-0.002481672260083556
2023-01-17,270643.164485235,131683.32205322525,-0.0682630137909942,-0.003697168342977508
2023-01-18,271021.1145813654,132283.73618896725,-0.0669618537037786,0.0013964886083461803
2023-01-19,271786.48025061586,131884.74360577404,-0.06432694694981844,0.0028240075332606196
2023-01-20,272702.29668738344,131270.63965354324,-0.0611740868052163,0.0033696173405060037
2023-01-23,271628.48109747865,131743.61905458744,-0.0648708869937048,-0.0039376844381173726
2023-01-24,270328.53274085023,131618.31421812312,-0.06934618924763769,-0.00478575866336306
2023-01-25,269870.84487601265,129765.73708719962,-0.07092186071386264,-0.001693080120685364
2023-01-27,267756.27750082954,127223.78289471212,-0.07820163309250883,-0.007835479138751045
2023-01-30,268511.911617956,127048.02035146995,-0.07560022892881146,0.0028220967372991623
2023-01-31,271836.1441542719,127743.37783317185,-0.06415597017305819,0.012380205095130714
2023-02-01,269096.0936934565,126991.99985165885,-0.07358907875821907,-0.010079787106089921
2023-02-02,268274.0958830927,126921.43757606555,-0.0764189516794711,-0.0030546627380632074
2023-02-03,265815.3529330919,127973.02262544954,-0.08488360937904282,-0.009165040485579534
2023-02-06,263088.7648018358,127731.83462000068,-0.09427037151242901,-0.010257451652698202
2023-02-07,263678.3213203905,127458.56450037641,-0.09224071887057195,0.002240903441843134
2023-02-08,263586.631760454,128537.09485054923,-0.09255637640585301,-0.00034773264437282236
2023-02-09,262994.7810333727,128552.48858562479,-0.09459392726654148,-0.0022453745970667516
2023-02-10,263105.2163432406,128430.60829141819,-0.09421373416991152,0.0004199144539445143
2023-02-13,262381.7649806307,127444.02272459421,-0.09670434350619006,-0.0027496656001911868
2023-02-14,262900.6409592531,128029.05147780274,-0.09491802113053571,0.0019775611260970383
2023-02-15,261581.59304665547,128634.17644728466,-0.09945907698571166,-0.005017286788593589
2023-02-16,261558.25979470235,129011.3605430756,-0.09953940583456544,-8.920066462381193e-05
2023-02-17,261510.94393776875,128328.83256602705,-0.09970229904497796,-0.00018089987664982043
2023-02-20,260137.33261727315,127770.32313396066,-0.10443119908727327,-0.005252595932744186
2023-02-21,260058.7314057253,127559.06228682748,-0.10470179766713861,-0.0003021527543048963
2023-02-22,257070.98254860862,125745.39964951064,-0.11498765181377513,-0.011488746564926489
2023-02-23,257933.15615715965,125444.75824945085,-0.11201946659783513,0.003353834804704192
2023-02-24,257376.0061098574,125134.28590734876,-0.11393755422782192,-0.002160055944737782
2023-02-27,253958.79933037743,124435.07790374247,-0.12570189326820203,-0.013277099256957858
2023-02-28,256249.76316704735,124178.91379032262,-0.11781484485612548,0.009021005937619009
2023-03-01,257476.74154259666,125428.50420253979,-0.11359075467467805,0.004788212720218121
2023-03-02,256599.67279412254,124764.79450282454,-0.11661021904561719,-0.003406399907111668
2023-03-03,257946.65328576072,126368.48258449034,-0.11197300034420132,0.005249346099980734
2023-03-06,260925.92810418113,127277.23916410096,-0.10171631957532545,0.011549965004274965
2023-03-08,263210.9355504702,127627.4863116452,-0.09384977709116582,0.008757303127716387
2023-03-09,264997.91481377586,126618.23194558352,-0.08769778475698942,0.006789152812243238
2023-03-10,264850.4417913149,125556.79924907305,-0.08820548673333983,-0.0005565063504917589
2023-03-13,262608.17544915184,123628.95736135847,-0.09592488540316624,-0.00846616047531401
2023-03-14,258736.3099895266,122808.72102283894,-0.10925446740542943,-0.014743887744557038
2023-03-15,260111.9164348391,122481.56865417912,-0.10451869879289877,0.005316634705690104
2023-03-16,258980.0795131472,122567.524664848,-0.10841524768340227,-0.0043513459021991
2023-03-17,259053.94055356775,123341.57144559867,-0.1081609679814538,0.0002851996978276983
2023-03-20,257295.17465390955,122454.19737374359,-0.11421583081869391,-0.006789187981081968
2023-03-21,257095.97819700037,123259.89193648093,-0.11490159987100701,-0.0007741942971807303
2023-03-22,258430.8555315951,123676.42485806733,-0.11030604842946357,0.005192136197369246
2023-03-23,259015.1173876742,123194.03214208542,-0.10829462360011144,0.0022608053317676458
2023-03-24,257558.087236307,122128.33129656596,-0.11331070772931029,-0.0056252707025837845
2023-03-27,257695.2956713656,121988.91901650821,-0.11283834341149312,0.0005327281178817422
2023-03-28,256975.4458025912,121553.5678175885,-0.11531655396793006,-0.0027934148619167543
2023-03-29,259696.3200829867,122697.95796215681,-0.10594946277724304,0.01058807105829751
2023-03-31,261571.92434629236,124513.3328706025,-0.0994923631976653,0.007222298193160004
2023-04-03,263365.2494042758,124890.52531893556,-0.09331852434237176,0.006855953911969692
2023-04-05,263694.7693169955,125809.54717277725,-0.09218409373165481,0.0012511897961675622
2023-04-06,264905.0544579867,126235.48505675928,-0.08801747296417484,0.004589719940695014
2023-04-10,263045.62332090177,126503.61836299697,-0.09441889369477396,-0.007019236159496733
2023-04-11,262543.8682244662,127159.63537144547,-0.09614627440382328,-0.0019074831586284313
2023-04-12,263011.5312341098,127795.12183143184,-0.09453626173642227,0.0017812756885402514
2023-04-13,265070.1259148959,127903.74664133841,-0.0874491852630529,0.007827013025348162
2023-04-17,265388.73759397306,127476.52246587422,-0.08635230817694961,0.0012019901449755732
2023-04-18,264421.92022641934,127414.08721373646,-0.08968074805080484,-0.003643023348763541
2023-04-19,264699.6093133334,127071.11513035436,-0.0887247542298023,0.0010501742316835205
2023-04-20,265417.84599241056,127112.59385438329,-0.08625209736436501,0.0027134028680297906
2023-04-21,264716.6871484164,126987.28901791896,-0.08866596076046984,-0.0026417170306407556
2023-04-24,265395.25015195645,127697.62260759181,-0.08632988754364257,0.002563355604248585
2023-04-25,263547.7111657504,127916.15016634506,-0.09269036744043002,-0.006961462140517627
2023-04-26,263101.9079439429,128247.1530569093,-0.09422512391994153,-0.001691546550852574
2023-04-27,263892.729307392,128936.94774557788,-0.09150258143411438,0.0030057606561242345
2023-04-28,264944.78869269165,130172.85669384834,-0.08788068082991307,0.003986693335814584
2023-05-02,265931.212232807,130867.36221625684,-0.08448474323754562,0.003723128675157783
2023-05-03,265970.2225191382,130659.09993173467,-0.08435044342366893,0.00014669314671134082
2023-05-04,267304.26110480103,131763.28929121414,-0.07975777952374685,0.005015744142436329
2023-05-05,267428.7568838385,130677.90985652588,-0.07932918077388829,0.00046574558341472283
2023-05-08,268496.3274824408,131948.0308172052,-0.07565388007305973,0.003991981307627235
2023-05-09,264455.7098524359,131892.43629704078,-0.08956442128389863,-0.015049061072424319
2023-05-10,263601.65527434146,132281.17195854502,-0.09250465530076457,-0.0032294805756737377
2023-05-11,265371.73419720447,132435.1260143849,-0.08641084537921229,0.006714976508856996
2023-05-12,264738.6459937743,132377.81922309165,-0.08859036354953231,-0.002385665547031124
2023-05-15,264543.0804496459,132996.63400906234,-0.0892636325420787,-0.0007387117335827531
2023-05-16,264672.9561057738,132506.54860181367,-0.08881651261332413,0.0004909433121711437
2023-05-17,264720.9165989378,131941.61606487853,-0.08865140012861483,0.00018120662522402853
2023-05-18,265306.7527042845,131387.80911400993,-0.08663455566758316,0.0022130329286909056
2023-05-19,263556.3374058226,131780.82127706526,-0.09266067008249945,-0.006597703528537613
2023-05-22,264241.2935520628,132605.7600967826,-0.09030258734060914,0.0025988984100411283
2023-05-23,262930.70799511706,132954.29497319795,-0.09481451003897212,-0.004959806014148027
2023-05-24,261263.16852062973,132707.9701543625,-0.10055530976431726,-0.0063421252207570555
2023-05-25,263256.57169201644,133044.10150577125,-0.09369266659821329,0.007629866784032879
2023-05-26,263481.88081982406,134254.35144473502,-0.09291700005548675,0.0008558537641036867
2023-05-29,263328.1897340086,134900.95513824586,-0.09344610881527093,-0.000583307988151649
2023-05-30,263968.2551789549,135132.7465338412,-0.09124257025635296,0.0024306757495002884
2023-05-31,263679.154424713,134850.07145182134,-0.09223785076151725,-0.001095210308701411
2023-06-01,263844.8670406798,134798.31910101924,-0.09166735575688123,0.0006284630892736676
2023-06-02,265638.02251248155,135233.24432029226,-0.08549410073202768,0.00679624921990718
2023-06-05,266230.7397671202,135646.35269962094,-0.08345356669688397,0.0022312967437136955
2023-06-06,268224.2348843077,135808.00779926972,-0.07659060699109033,0.007487847267116043
2023-06-07,269665.79039578233,136905.3564267758,-0.07162779704808286,0.005374441694637966
2023-06-08,269497.18587307725,136172.788370054,-0.07220824795341141,-0.0006252351195812356
2023-06-09,271134.55248074327,135799.4547961675,-0.06657132366142826,0.006075635270036406
2023-06-12,273181.05615811143,136241.63837451846,-0.05952587260692477,0.00754792651339975
2023-06-13,276252.15224270616,137260.30605551784,-0.0489530808807378,0.011241980420550357
2023-06-14,275973.964971588,137566.9278757155,-0.04991078978902053,-0.0010070049006306592
2023-06-15,274662.04625515733,137346.26206618673,-0.054427302124823385,-0.004753777105625634
2023-06-16,275818.3010006407,138399.99371888835,-0.05044669055498885,0.004209736151201904
2023-06-19,278493.90479092393,138063.8623674796,-0.04123545103748805,0.009700602826485438
2023-06-20,279370.3956661681,138558.22427627936,-0.038217976097402406,0.0031472533515666257
2023-06-21,278982.134313629,138908.8974034703,-0.03955463450946406,-0.0013897727123636239
2023-06-22,277923.4049587706,138052.31080176638,-0.043199497664175635,-0.00379497188041511
2023-06-23,275231.85005764756,136948.97340158027,-0.05246565170341899,-0.009684520458154044
2023-06-26,277674.3301601866,137413.83413171108,-0.04405698173407502,0.008874264014239186
2023-06-27,281004.5901394347,138246.4656426951,-0.0325919724394238,0.011993402405353404
2023-06-28,280364.5934658507,139218.9437659257,-0.034795274240757346,-0.00227753102988959
2023-06-30,279424.69046597276,140525.84096943613,-0.03803105664117645,-0.003352431162076841
2023-07-03,280612.79497341905,141363.60094126468,-0.03394079662971505,0.0042519668017346746
2023-07-04,280394.624837921,141603.95369250435,-0.03469188592811423,-0.0007774775042553861
2023-07-05,282309.7216291502,141955.89640609326,-0.028098826332641713,0.006830005362393088
2023-07-06,283184.172526367,142792.82112371258,-0.025088374377905565,0.0030974877243705734
2023-07-07,281902.9448652342,141679.64442894212,-0.029499227324818356,-0.004524361830333334
2023-07-10,282361.4724836424,141584.27510333556,-0.02792066485832545,0.0016265442655358786
2023-07-11,286742.271555908,142390.39564571957,-0.01283898883468193,0.01551486126535706
2023-07-12,289911.8197431639,142330.95895619283,-0.0019272583231983997,0.011053648177010711
2023-07-13,289458.4702558592,142184.27161197297,-0.003487994157055807,-0.0015637495832571124
2023-07-14,290416.1186628416,143394.93917804136,-0.000191120052488003,0.0033084138326853196
2023-07-17,293453.7703046873,144306.7026728051,0.0,0.010459652363071115
2023-07-18,295922.19578076154,144306.26834061634,0.0,0.008411633196981239
2023-07-19,299268.1445112303,145003.33809344706,0.0,0.011306852876110884
2023-07-20,302710.3191938475,145764.98970173323,0.0,0.011501974886899413
2023-07-21,303132.0965375975,144582.53702285164,0.0,0.0013933365234235495
2023-07-24,305489.6465864256,144247.68361038298,0.0,0.007777302620726401
2023-07-25,307969.29496289045,144519.2414588784,0.0,0.008116963714393188
2023-07-26,309571.0442304686,145187.22766014477,0.0,0.005201003131728221
2023-07-27,310545.57410717756,144709.96340500732,0.0,0.0031480007412563182
2023-07-28,310408.5451459959,144959.28678645383,-0.00044125233977521106,-0.00044125233977521106
2023-07-31,310371.14289379865,145905.67992073103,-0.0005616928010659938,-0.00012049362938659769
2023-08-01,310565.4208784178,145838.54218739548,0.0,0.0006259537623496403
2023-08-02,307836.32035351545,144194.64496809873,-0.008787522181906926,-0.008787522181906926
2023-08-03,308349.5476789549,143453.5406133589,-0.007134964327951909,0.0016672084855031688
2023-08-04,309831.87086010724,144465.35085730074,-0.0023619822716763883,0.004807281840723432
2023-08-07,311690.5713605955,145027.71081127154,0.0,0.005999061669570871
2023-08-08,311518.6955976561,144966.98783026266,-0.0005514307416781827,-0.0005514307416781827
2023-08-09,311341.447337158,145433.9784586269,-0.001120098121394908,-0.0005689811334051997
2023-08-10,310915.6962690428,144886.58626008497,-0.0024860395621537634,-0.0013674731448594102
2023-08-11,311233.09684277326,144204.9185948719,-0.0014677201040290688,0.0010208573498837747
2023-08-14,311587.84669018537,143908.98802855198,-0.00032957259490318247,0.0011398204465102868
2023-08-16,316618.39637280256,144144.19561386298,0.0,0.016144884134775328
2023-08-17,315843.02054882795,143709.69637423666,-0.002448928529919181,-0.002448928529919181
2023-08-18,312127.7954816893,143328.6534039992,-0.01418300687059837,-0.011762884804871976
2023-08-21,318586.09437084943,144135.64261076078,0.0,0.020691200792269715
2023-08-22,318056.41770458966,144590.6556937651,-0.0016625856420563467,-0.0016625856420563467
2023-08-23,320781.4211225584,144975.54083336485,0.0,0.008567673111692153
2023-08-24,325854.6193647459,144803.62881202713,0.0,0.015815124904784428
2023-08-25,326204.6203413084,143868.77889092106,0.0,0.001074101626193924
2023-08-28,324291.41956616193,144334.49993288732,-0.00586503273051342,-0.00586503273051342
2023-08-29,321797.86933422834,144779.25609420263,-0.01350916183366524,-0.007689226669239324
2023-08-30,322601.5683393553,145135.47530934264,-0.011045373907283218,0.002497527428598989
2023-08-31,329721.01789379865,144753.597084896,0.0,0.02206886219150106
2023-09-01,330217.8193159178,146038.68580100418,0.0,0.0015067326471713827
2023-09-04,330327.8960371092,146948.71196701282,0.0,0.0003333457940561946
2023-09-05,329585.3282416991,147557.26147875242,-0.00224797180110603,-0.00224797180110603
2023-09-06,327300.7020820311,147835.2340795745,-0.009164209233900156,-0.006931819968613917
2023-09-07,329703.853784912,148698.2354336051,-0.0018891600124717467,0.007342335924102494
2023-09-08,333085.15795361315,149570.20741784252,0.0,0.010255579757059818
2023-09-11,337407.07860791,150989.15397351727,0.0,0.012975422504111656
2023-09-12,325883.6834052733,149340.1449984602,-0.03415279623112977,-0.03415279623112977
2023-09-13,324736.7706416014,149906.34712179334,-0.037551992147243474,-0.0035193930290936537
2023-09-14,326442.1720393065,150562.79010988856,-0.03249755936906562,0.005251642412824387
2023-09-15,330024.9213679198,151095.64888519037,-0.02187908229562907,0.010975142415673877
2023-09-18,328198.04499462876,150649.17210020413,-0.02729354005042317,-0.0055355709675463105
2023-09-20,328347.6934016112,149244.34134066486,-0.026850015250647674,0.0004559698306090265
2023-09-21,326145.1094604186,147996.88917922325,-0.033377987189707525,-0.006708084099432243
2023-09-22,325409.1360870055,147631.68262879222,-0.035559249587786335,-0.002256582582613853
2023-09-25,324748.66195065295,147732.1804152433,-0.03751674893568846,-0.0020296729965686433
2023-09-26,326760.13500363147,147768.09634623892,-0.0315551874258424,0.0061939379238586945
2023-09-27,328384.53235775745,148322.7552564009,-0.026740832727571218,0.0049712225578188995
2023-09-28,326753.9350677184,146858.9054344395,-0.0315735626654452,-0.0049655118599271075
2023-09-29,326655.4084106139,147903.65810439223,-0.031865573898614885,-0.00030153166199531345
2023-10-03,325889.2857452086,147576.94006792118,-0.0341361921339115,-0.0023453542959320783
2023-10-04,324083.324939392,146453.92407856634,-0.039488660769921635,-0.00554163909281935
2023-10-05,326448.02672161855,147075.73742714807,-0.032480207384820825,0.007296585785982135
2023-10-06,325969.55308880605,147912.21110749446,-0.033898297469909244,-0.0014656962016821318
2023-10-09,320483.2037998656,146493.2645518197,-0.05015862405101201,-0.016830864223217
2023-10-10,322355.0431582335,147995.6028877411,-0.044610905947139234,0.005840678501007668
2023-10-11,322657.9418049697,148885.1152103717,-0.04371318131140878,0.0009396429594168421
2023-10-12,324151.2408848647,148990.74145766726,-0.039287372919788344,0.004628118159873518
2023-10-13,325020.54138191976,148739.71415763404,-0.03671095839807281,0.002681774392354841
2023-10-16,326056.6175595168,148762.38295687173,-0.033640257623590686,0.003187725222510096
2023-10-17,328086.1950569991,149401.2856065737,-0.027625038542070435,0.006224616794081372
2023-10-18,329482.99186714925,148343.28580486306,-0.023485241546959634,0.00425740805676833
2023-10-19,327771.59448822774,148056.7602009388,-0.028557445088101985,-0.005194190356300865
2023-10-20,329948.5694771651,147186.49213528814,-0.02210537242288324,0.006641743901989017
2023-10-23,320244.5934754256,144449.0968103897,-0.05086581230984899,-0.029410571523666218
2023-10-25,318932.38986424246,143355.1810776834,-0.054754893761835954,-0.004097504338613778
2023-10-26,317378.3885825042,141598.80852657565,-0.05936061006200921,-0.004872510071491254
2023-10-27,319913.764057434,143394.93917804136,-0.05184631757771885,0.007988494384427058
2023-10-30,319995.54074887076,143913.6821572077,-0.0516039495403493,0.0002556210473709797
2023-10-31,320852.44151905813,143699.85707965228,-0.04906428506821425,0.002677852223134103
2023-11-01,323452.36484555044,143116.96657721928,-0.04135868701965173,0.008103174512816835
2023-11-02,323119.2410014037,144467.07148097167,-0.042345992459481674,-0.0010299007840174346
2023-11-03,327669.4371607665,145409.17140861362,-0.028860216825679963,0.014082095963276364
2023-11-06,330988.3884737853,146764.40477321052,-0.019023578760135273,0.010128962108206574
2023-11-07,332665.68837384024,147007.31340233036,-0.014052432609392929,0.005067549069588617
2023-11-08,334160.9162333373,147622.26096131242,-0.009620907741372475,0.004494686142133109
2023-11-09,332593.1154864196,147273.30845779247,-0.014267522606081995,-0.004691753795117548
2023-11-10,333256.16327313223,147595.7499927124,-0.012302395527396204,0.001993570389281718
2023-11-13,336329.16855267325,148126.0361850499,-0.0031946871407798616,0.009221150628870411
2023-11-15,338877.0162928466,149746.41264581555,0.0,0.0075754587422123265
2023-11-16,338440.18861798086,150473.83553660865,-0.0012890448565807677,-0.0012890448565807677
2023-11-17,346907.71372250357,150537.1311005819,0.0,0.025019266001179652
2023-11-20,345000.29005841055,150307.4863083042,-0.00549836048217367,-0.00549836048217367
