Date,Close,daily_return,target_direction,sentiment_score,smooth_sentiment,fear_greed_index
2022-06-06,14054.0810546875,-0.00169065073335406,0,0.0,-0.1666666666666666,42.0
2022-06-07,13935.5810546875,-0.008431714570229842,0,0.3333333333333333,-0.22222222222222218,39.0
2022-06-08,13886.8818359375,-0.003494595493283681,1,0.0,0.11111111111111117,56.0
2022-06-09,13977.0810546875,0.006495282369046729,0,0.0,0.11111111111111117,56.0
2022-06-10,13781.7314453125,-0.013976423876391975,0,0.0,0.0,50.0
2022-06-13,13416.8828125,-0.026473352369421943,0,-0.5,-0.1666666666666666,42.0
2022-06-14,13388.2822265625,-0.002131686348997075,0,0.0,-0.1666666666666666,42.0
2022-06-15,13380.83203125,-0.0005564713371307706,0,-0.6666666666666666,-0.38888888888888884,31.0
2022-06-16,13089.1826171875,-0.02179605972045484,0,-0.5,-0.38888888888888884,31.0
2022-06-17,12994.7333984375,-0.007215822524011428,0,0.0,-0.38888888888888884,31.0
2022-06-20,12950.7333984375,-0.0033859871265454755,1,-0.16666666666666666,-0.22222222222222213,39.0
2022-06-21,13241.8828125,0.022481307050736365,0,0.5,0.1111111111111112,56.0
2022-06-22,13047.732421875,-0.01466184177689045,1,-0.5,-0.05555555555555547,47.0
2022-06-23,13178.7822265625,0.010043875859056639,1,0.0,8.326672684688674e-17,50.0
2022-06-24,13322.482421875,0.01090390544756592,1,0.0,-0.1666666666666666,42.0
2022-06-27,13444.5322265625,0.009161190896908034,1,1.0,0.3333333333333334,67.0
2022-06-28,13464.232421875,0.0014652942163044802,0,0.0,0.3333333333333334,67.0
2022-06-29,13417.83203125,-0.0034461964983324433,0,-0.5,0.16666666666666674,58.0
2022-06-30,13387.5322265625,-0.002258174391878809,1,-1.0,-0.49999999999999994,25.0
2022-07-01,13394.4326171875,0.0005154341000432883,1,0.0,-0.49999999999999994,25.0
2022-07-04,13472.6328125,0.005838261130385991,0,0.16666666666666666,-0.27777777777777773,36.0
2022-07-05,13461.83203125,-0.0008016830414897536,1,0.2857142857142857,0.15079365079365084,58.0
2022-07-06,13631.2822265625,0.012587454286990152,1,-0.2,0.08412698412698418,54.0
2022-07-07,13765.58203125,0.009852323681318609,1,1.0,0.36190476190476195,68.0
2022-07-08,13828.2314453125,0.00455116346844453,1,0.0,0.2666666666666667,63.0
2022-07-11,13886.8310546875,0.00423767924385321,0,0.0,0.3333333333333334,67.0
2022-07-12,13778.9814453125,-0.007766322564901951,0,0.0,0.0,50.0
2022-07-13,13726.9326171875,-0.003777407519676035,0,0.0,0.0,50.0
2022-07-14,13702.6328125,-0.0017702283070198943,1,0.0,0.0,50.0
2022-07-15,13790.181640625,0.006389197559547366,1,0.0,0.0,50.0
2022-07-18,13984.3818359375,0.01408249727040567,1,0.0,0.0,50.0
2022-07-19,14051.6318359375,0.004808936196749158,1,-0.2222222222222222,-0.074074074074074,46.0
2022-07-20,14164.3818359375,0.008023979087727007,1,0.0,-0.074074074074074,46.0
2022-07-21,14271.78125,0.007582358009440959,1,0.0,-0.074074074074074,46.0
2022-07-22,14336.5810546875,0.004540414651289515,0,-0.3333333333333333,-0.11111111111111104,44.0
2022-07-25,14279.4814453125,-0.0039827912357340844,0,0.0,-0.11111111111111104,44.0
2022-07-26,14141.431640625,-0.009667704336197569,1,-0.5714285714285714,-0.30158730158730146,35.0
2022-07-27,14262.53125,0.008563461780425996,1,0.0,-0.19047619047619038,40.0
2022-07-28,14469.0810546875,0.01448198787908006,1,0.0,-0.19047619047619038,40.0
2022-07-29,14665.630859375,0.013584124931266706,1,0.3333333333333333,0.11111111111111117,56.0
2022-08-01,14846.830078125,0.01235536476319865,1,0.3333333333333333,0.2222222222222223,61.0
2022-08-02,14876.580078125,0.0020037947389075494,1,0.0,0.2222222222222223,61.0
2022-08-03,14878.0302734375,9.748176697099709e-05,1,0.0,0.11111111111111117,56.0
2022-08-04,14892.4306640625,0.0009678963115642425,1,0.0,0.0,50.0
2022-08-05,14900.380859375,0.0005338413514783813,1,0.0,0.0,50.0
2022-08-08,14993.330078125,0.0062380431498512134,0,0.0,0.0,50.0
2022-08-10,14985.7802734375,-0.0005035442192068418,1,0.3333333333333333,0.11111111111111117,56.0
2022-08-11,15095.130859375,0.0072969564441915935,1,0.3333333333333333,0.2222222222222223,61.0
2022-08-12,15140.5302734375,0.0030075535273881293,1,0.0,0.2222222222222223,61.0
2022-08-16,15280.4794921875,0.009243349884219487,1,0.2222222222222222,0.18518518518518526,59.0
2022-08-17,15379.029296875,0.006449392163242473,1,-0.2,0.007407407407407474,50.0
2022-08-18,15404.5791015625,0.0016613405302954298,0,0.0,0.007407407407407474,50.0
2022-08-19,15236.630859375,-0.010902488219912798,0,0.0,-0.0666666666666666,47.0
2022-08-22,15001.73046875,-0.015416819688879424,1,0.0,0.0,50.0
2022-08-23,15090.48046875,0.00591598417161765,1,0.25,0.08333333333333341,54.0
2022-08-24,15140.380859375,0.0033067463112481654,0,0.0,0.08333333333333341,54.0
2022-08-25,15100.630859375,-0.0026254293316133603,1,1.0,0.41666666666666674,71.0
2022-08-26,15147.5302734375,0.0031057917049461814,0,0.3333333333333333,0.4444444444444445,72.0
2022-08-29,14972.73046875,-0.011539822105127384,1,0.16666666666666666,0.5000000000000001,75.0
2022-08-30,15325.029296875,0.023529364190472357,0,0.25,0.25000000000000006,62.0
2022-09-01,15211.1806640625,-0.0074289341055756575,0,0.0,0.13888888888888895,57.0
2022-09-02,15201.580078125,-0.000631153238497939,1,0.0,0.08333333333333341,54.0
2022-09-05,15294.3798828125,0.006104615718272477,1,0.0,0.0,50.0
2022-09-06,15313.029296875,0.001219363858188105,1,0.0,0.0,50.0
2022-09-07,15319.3798828125,0.00041471780758595145,1,-0.2857142857142857,-0.09523809523809516,45.0
2022-09-08,15440.6796875,0.007918062324676178,1,0.125,-0.05357142857142849,47.0
2022-09-09,15467.3798828125,0.0017292111392035459,1,-0.2,-0.12023809523809516,44.0
2022-09-12,15577.3798828125,0.0071117410210008725,1,-0.3333333333333333,-0.13611111111111104,43.0
2022-09-13,15669.8291015625,0.005934837530155113,0,0.3333333333333333,-0.0666666666666666,47.0
2022-09-14,15630.6796875,-0.0024983944501727473,0,0.0,7.401486830834377e-17,50.0
2022-09-15,15580.3291015625,-0.003221266569601977,0,0.6666666666666666,0.3333333333333334,67.0
2022-09-16,15243.9306640625,-0.021591227971318294,1,0.0,0.2222222222222223,61.0
2022-09-19,15293.529296875,0.0032536642881371147,1,0.3333333333333333,0.3333333333333333,67.0
2022-09-20,15470.3291015625,0.011560431948407501,0,0.6666666666666666,0.3333333333333334,67.0
2022-09-21,15361.2294921875,-0.007052184129940797,0,0.0,0.3333333333333334,67.0
2022-09-22,15335.279296875,-0.001689330618079632,0,-0.5,0.05555555555555566,53.0
2022-09-23,15057.630859375,-0.018105209049344095,0,-0.3333333333333333,-0.2777777777777777,36.0
2022-09-26,14725.6806640625,-0.022045313662728327,1,-0.25,-0.361111111111111,32.0
2022-09-27,14727.2802734375,0.00010862719432069845,0,-0.25,-0.2777777777777777,36.0
2022-09-28,14620.580078125,-0.00724507127802454,0,0.125,-0.12499999999999993,44.0
2022-09-29,14602.48046875,-0.0012379542588792924,1,0.3333333333333333,0.06944444444444452,53.0
2022-09-30,14829.330078125,0.015535005156176673,0,0.0,0.15277777777777785,58.0
2022-10-03,14638.48046875,-0.01286973911630207,1,-0.5,-0.05555555555555549,47.0
2022-10-04,14965.7802734375,0.022358864732320738,1,0.4,-0.03333333333333325,48.0
2022-10-06,15053.0302734375,0.005829966657659558,0,0.0,-0.03333333333333325,48.0
2022-10-07,15036.6806640625,-0.0010861340924723795,0,0.0,0.13333333333333341,57.0
2022-10-10,14951.630859375,-0.005656155543075969,0,0.5,0.16666666666666674,58.0
2022-10-11,14721.880859375,-0.015366216713138092,1,0.0,0.16666666666666674,58.0
2022-10-12,14829.9306640625,0.007339402194570299,0,1.0,0.5000000000000001,75.0
2022-10-13,14730.2802734375,-0.006719545281926642,1,0.0,0.3333333333333334,67.0
2022-10-14,14815.080078125,0.0057568357908583945,1,0.2,0.4000000000000001,70.0
2022-10-17,14906.130859375,0.006145817691828759,1,0.25,0.15000000000000008,58.0
2022-10-18,15056.5302734375,0.010089768799252719,1,0.4,0.28333333333333344,64.0
2022-10-19,15068.580078125,0.0008003042180813047,1,0.0,0.21666666666666679,61.0
2022-10-20,15112.080078125,0.0028868015283767257,0,0.5,0.3000000000000001,65.0
2022-10-21,15081.080078125,-0.0020513390505965123,1,0.0,0.16666666666666674,58.0
2022-10-24,15198.73046875,0.007801191295021992,0,1.0,0.5000000000000001,75.0
2022-10-25,15158.080078125,-0.0026745911909275,1,0.5,0.5000000000000001,75.0
2022-10-27,15244.23046875,0.005683463221000329,0,0.2,0.5666666666666668,78.0
2022-10-28,15241.580078125,-0.00017386188370960287,1,1.0,0.5666666666666668,78.0
2022-10-31,15423.9794921875,0.011967224731790349,1,0.0,0.4000000000000001,70.0
2022-11-01,15537.3798828125,0.00735221352456028,0,0.5,0.5000000000000001,75.0
2022-11-02,15497.529296875,-0.0025648202102326323,0,0.0,0.16666666666666674,58.0
2022-11-03,15484.6796875,-0.0008291392214107018,1,0.0,0.16666666666666674,58.0
2022-11-04,15530.8291015625,0.002980327329583421,1,0.5,0.16666666666666674,58.0
2022-11-07,15615.1298828125,0.005427963999778962,0,0.0,0.16666666666666674,58.0
2022-11-09,15567.2294921875,-0.0030675627410390316,0,0.0,0.16666666666666674,58.0
2022-11-10,15439.9794921875,-0.008174222655602303,1,0.0,0.0,50.0
2022-11-11,15649.0791015625,0.013542738802263532,1,0.42857142857142855,0.14285714285714293,57.0
2022-11-14,15650.1796875,7.032911843296574e-05,1,-0.375,0.017857142857142922,51.0
2022-11-15,15693.8798828125,0.0027923126881030935,0,-0.5,-0.14880952380952375,43.0
2022-11-16,15663.279296875,-0.0019498419871948336,0,0.0,-0.2916666666666666,35.0
2022-11-17,15597.2294921875,-0.004216856728123219,0,0.0,-0.1666666666666666,42.0
2022-11-18,15550.8291015625,-0.002974912348904124,0,1.0,0.3333333333333334,67.0
2022-11-21,15453.779296875,-0.006240812245679517,1,0.2857142857142857,0.42857142857142866,71.0
2022-11-22,15509.1796875,0.0035849088796164885,1,0.42857142857142855,0.5714285714285715,79.0
2022-11-23,15538.1298828125,0.0018666490359791066,1,0.0,0.23809523809523814,62.0
2022-11-24,15680.779296875,0.009180603788123243,1,0.6,0.34285714285714297,67.0
2022-11-25,15727.2294921875,0.0029622376817557416,1,0.0,0.20000000000000007,60.0
2022-11-28,15784.4296875,0.0036370166367136747,1,0.0,0.2000000000000001,60.0
2022-11-29,15812.4296875,0.001773900011235341,1,0.3,0.10000000000000007,55.0
2022-11-30,15946.1298828125,0.008455385918217928,1,0.0,0.10000000000000007,55.0
2022-12-01,16003.9296875,0.0036246917033957438,0,0.0,0.10000000000000007,55.0
2022-12-02,15963.4794921875,-0.002527516435172461,1,0.0,0.0,50.0
2022-12-05,15967.1796875,0.00023179127797989807,0,0.5,0.16666666666666674,58.0
2022-12-06,15922.8291015625,-0.0027776092463104307,0,0.0,0.16666666666666674,58.0
2022-12-07,15861.9794921875,-0.0038215325296073743,1,0.0,0.16666666666666674,58.0
2022-12-08,15911.0791015625,0.003095427616659263,0,0.5,0.16666666666666674,58.0
2022-12-09,15812.7294921875,-0.006181202968524091,1,0.5,0.3333333333333334,67.0
2022-12-12,15827.9794921875,0.0009644128806183261,1,0.0,0.3333333333333334,67.0
2022-12-13,15904.4794921875,0.004833213237214418,1,0.0,0.16666666666666674,58.0
2022-12-14,15963.779296875,0.0037284970386253224,0,-0.25,-0.08333333333333326,46.0
2022-12-15,15783.779296875,-0.011275525466280745,0,-0.5,-0.24999999999999992,38.0
2022-12-16,15636.3291015625,-0.009341881468254765,1,-0.4,-0.3833333333333333,31.0
2022-12-19,15755.1796875,0.007600926353335868,0,0.3333333333333333,-0.1888888888888888,41.0
2022-12-20,15726.1796875,-0.0018406645036874725,0,-0.3333333333333333,-0.13333333333333328,43.0
2022-12-21,15527.529296875,-0.012631827600373735,0,0.25,0.08333333333333341,54.0
